"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"9",122828227,122828626,400,"*","*",0.309751872791561,"Promoter (<=1kb)",9,122818097,122828588,10492,2,"ENSG00000136940","ENST00000259467",0,"5082","PDCL","phosducin like"
"3",108862929,108863328,400,"*","*",0.358013991195204,"Distal Intergenic",3,108822859,108839325,16467,1,"ENSG00000163519","ENST00000478830",40070,"50852","TRAT1","T cell receptor associated transmembrane adaptor 1"
"6",78867505,78867906,402,"*","*",0.338548140283042,"Promoter (<=1kb)",6,78867551,78903102,35552,1,"ENSG00000146243","ENST00000369940",0,"134728","IRAK1BP1","interleukin 1 receptor associated kinase 1 binding protein 1"
"16",11586997,11587396,400,"*","*",0.342162979686339,"Promoter (<=1kb)",16,11549107,11587247,38141,2,"ENSG00000189067","ENST00000570904",0,"9516","LITAF","lipopolysaccharide induced TNF factor"
"4",142405211,142405610,400,"*","*",0.345510836442965,"Promoter (<=1kb)",4,142270663,142405260,134598,2,"ENSG00000109452","ENST00000507462",0,"8821","INPP4B","inositol polyphosphate-4-phosphatase type II B"
"5",119268719,119269118,400,"*","*",0.282029707501768,"Promoter (<=1kb)",5,119268754,119393084,124331,1,"ENSG00000145779","ENST00000388882",0,"25816","TNFAIP8","TNF alpha induced protein 8"
"18",12702397,12702796,400,"*","*",0.287643355539591,"Promoter (<=1kb)",18,12661833,12702639,40807,2,"ENSG00000101624","ENST00000590143",0,"79959","CEP76","centrosomal protein 76"
"20",37289697,37290096,400,"*","*",0.344668625475799,"Promoter (<=1kb)",20,37289663,37317260,27598,1,"ENSG00000101363","ENST00000397152",34,"63905","MANBAL","mannosidase beta like"
"14",75127081,75127480,400,"*","*",0.297413404923226,"Promoter (<=1kb)",14,75082119,75127344,45226,2,"ENSG00000119638","ENST00000678749",0,"91754","NEK9","NIMA related kinase 9"
"8",123416753,123417152,400,"*","*",0.328314098259266,"Promoter (<=1kb)",8,123416755,123448091,31337,1,"ENSG00000156795","ENST00000524254",0,"55093","NTAQ1","N-terminal glutamine amidase 1"
"21",34942851,34943250,400,"*","*",0.36842631071194,"Intron (ENST00000437180/ENSG00000159216, intron 2 of 8)",21,34834410,34889790,55381,2,"ENSG00000159216","ENST00000399237",-53061,"861","RUNX1","RUNX family transcription factor 1"
"13",106567260,106567659,400,"*","*",0.329816845850615,"Promoter (<=1kb)",13,106557106,106567623,10518,2,"ENSG00000134884","ENST00000360629",0,"55082","ARGLU1","arginine and glutamate rich 1"
"1",198678881,198679280,400,"*","*",0.317426819700332,"Promoter (<=1kb)",1,198679139,198680033,895,2,"ENSG00000236278","ENST00000455475",753,NA,NA,NA
"14",101761116,101761515,400,"*","*",0.395933301419204,"Promoter (<=1kb)",14,101760727,101761457,731,2,"ENSG00000289049","ENST00000691094",0,NA,NA,NA
"17",48831041,48831440,400,"*","*",0.324017248185017,"Promoter (<=1kb)",17,48831043,48848443,17401,1,"ENSG00000136436","ENST00000576582",0,"10241","CALCOCO2","calcium binding and coiled-coil domain 2"
"2",29014628,29015027,400,"*","*",0.259935790174946,"Promoter (<=1kb)",2,29014467,29052230,37764,1,"ENSG00000189350","ENST00000465300",161,"165186","TOGARAM2","TOG array regulator of axonemal microtubules 2"
"17",75864599,75864998,400,"*","*",0.335957326627941,"Distal Intergenic",17,75845720,75856507,10788,2,"ENSG00000132471","ENST00000591399",-8092,"23558","WBP2","WW domain binding protein 2"
"19",37467014,37467413,400,"*","*",0.33996909676013,"Promoter (<=1kb)",19,37411155,37467229,56075,2,"ENSG00000196437","ENST00000392149",0,"148266","ZNF569","zinc finger protein 569"
"5",119366274,119366673,400,"*","*",0.307644956543275,"Intron (ENST00000274456/ENSG00000145779, intron 1 of 1)",5,119356035,119394599,38565,1,"ENSG00000145779","ENST00000415806",10239,"25816","TNFAIP8","TNF alpha induced protein 8"
"2",9843445,9843906,462,"*","*",0.354941166030227,"Promoter (<=1kb)",2,9843474,9934416,90943,1,"ENSG00000115750","ENST00000263663",0,"9014","TAF1B","TATA-box binding protein associated factor, RNA polymerase I subunit B"
"7",156893213,156893612,400,"*","*",0.335911468766932,"Promoter (<=1kb)",7,156822241,156893216,70976,2,"ENSG00000105983","ENST00000434453",0,"64327","LMBR1","limb development membrane protein 1"
"10",102432296,102432695,400,"*","*",0.281067424239114,"Promoter (<=1kb)",10,102423249,102432574,9326,2,"ENSG00000107874","ENST00000369937",0,"79004","CUEDC2","CUE domain containing 2"
"2",219245381,219245780,400,"*","*",0.294563536165301,"Promoter (<=1kb)",2,219245455,219250337,4883,1,"ENSG00000115661","ENST00000409638",0,"8576","STK16","serine/threonine kinase 16"
"8",143616496,143616895,400,"*","*",0.302373872624562,"Promoter (<=1kb)",8,143614405,143616726,2322,2,"ENSG00000104522","ENST00000525274",0,"7264","GFUS","GDP-L-fucose synthase"
"12",42238501,42238900,400,"*","*",0.397398187766064,"Promoter (<=1kb)",12,42238447,42441947,203501,1,"ENSG00000134283","ENST00000549190",54,"51535","PPHLN1","periphilin 1"
"8",70404009,70404408,400,"*","*",0.315562229031633,"Promoter (<=1kb)",8,70109782,70403808,294027,2,"ENSG00000140396","ENST00000452400",-201,"10499","NCOA2","nuclear receptor coactivator 2"
"20",59031944,59032343,400,"*","*",0.319853153572089,"Promoter (<=1kb)",20,59025475,59032335,6861,2,"ENSG00000124172","ENST00000243997",0,"514","ATP5F1E","ATP synthase F1 subunit epsilon"
"11",66479923,66480322,400,"*","*",0.326596008908525,"Promoter (<=1kb)",11,66480013,66509657,29645,1,"ENSG00000254986","ENST00000532677",0,"10072","DPP3","dipeptidyl peptidase 3"
"11",6619132,6619531,400,"*","*",0.290021661604858,"Promoter (<=1kb)",11,6612768,6619422,6655,2,"ENSG00000166340","ENST00000299427",0,"1200","TPP1","tripeptidyl peptidase 1"
"1",9910535,9910934,400,"*","*",0.348647523925709,"Promoter (<=1kb)",1,9850109,9910336,60228,2,"ENSG00000178585","ENST00000400904",-199,"56998","CTNNBIP1","catenin beta interacting protein 1"
"1",228486870,228487269,400,"*","*",0.32015580965234,"Promoter (<=1kb)",1,228486188,228487120,933,2,"ENSG00000279306","ENST00000623748",0,NA,NA,NA
"5",65623966,65624365,400,"*","*",0.339162873461292,"Promoter (<=1kb)",5,65589690,65624333,34644,2,"ENSG00000113595","ENST00000231524",0,"373","TRIM23","tripartite motif containing 23"
"9",131728866,131729265,400,"*","*",0.265674677917639,"Intron (ENST00000372189/ENSG00000107263, intron 1 of 23)",9,131725168,131725467,300,2,"ENSG00000240853","ENST00000484033",-3399,"106481837","RN7SL328P","RNA, 7SL, cytoplasmic 328, pseudogene"
"MT",1254,1653,400,"*","*",-0.236814436177207,"Promoter (<=1kb)",25,1602,1670,69,1,"ENSG00000210077","ENST00000387342",0,NA,NA,NA
"16",80540496,80540895,400,"*","*",0.377416415072751,"Promoter (<=1kb)",16,80540734,80550641,9908,1,"ENSG00000168589","ENST00000562982",0,"83657","DYNLRB2","dynein light chain roadblock-type 2"
"7",73005573,73005972,400,"*","*",0.370203037941707,"Promoter (<=1kb)",7,72969696,73005721,36026,2,"ENSG00000174353","ENST00000436857",0,"378108","TRIM74","tripartite motif containing 74"
"2",74178657,74179056,400,"*","*",0.34849986549296,"Promoter (<=1kb)",2,74152528,74178879,26352,2,"ENSG00000114978","ENST00000396049",0,"55233","MOB1A","MOB kinase activator 1A"
"21",36989829,36990228,400,"*","*",0.363828932082072,"Promoter (<=1kb)",21,36937214,36990224,53011,2,"ENSG00000159267","ENST00000427746",0,"3141","HLCS","holocarboxylase synthetase"
"8",65633914,65634313,400,"*","*",0.327324298134998,"Promoter (<=1kb)",8,65602458,65634177,31720,2,"ENSG00000104442","ENST00000276569",0,"55156","ARMC1","armadillo repeat containing 1"
"8",10839471,10839873,403,"*","*",0.365804336002299,"Promoter (<=1kb)",8,10765823,10839771,73949,2,"ENSG00000254093","ENST00000524114",0,"54984","PINX1","PIN2 (TERF1) interacting telomerase inhibitor 1"
"7",100874041,100874440,400,"*","*",0.329065498049117,"Promoter (<=1kb)",7,100875103,100888664,13562,1,"ENSG00000087087","ENST00000611405",-663,"51593","SRRT","serrate, RNA effector molecule"
"2",64325908,64326307,400,"*","*",0.347157470078311,"Distal Intergenic",2,64330481,64332778,2298,2,"ENSG00000238012","ENST00000662477",6471,NA,NA,NA
"18",21704362,21704761,400,"*","*",0.292185560377608,"Promoter (<=1kb)",18,21663850,21704640,40791,2,"ENSG00000158201","ENST00000579875",0,"171586","ABHD3","abhydrolase domain containing 3, phospholipase"
"1",40692251,40692650,400,"*","*",0.287235588799845,"Promoter (<=1kb)",1,40692290,40766687,74398,1,"ENSG00000066136","ENST00000372669",0,"4802","NFYC","nuclear transcription factor Y subunit gamma"
"10",14878205,14878604,400,"*","*",0.317003565124981,"Promoter (<=1kb)",10,14877688,14878686,999,2,"ENSG00000272853","ENST00000609399",82,NA,NA,NA
"9",128787178,128787577,400,"*","*",0.322907671145847,"Promoter (<=1kb)",9,128787253,128810430,23178,1,"ENSG00000107021","ENST00000372648",0,"54662","TBC1D13","TBC1 domain family member 13"
"7",44639004,44639403,400,"*","*",0.265204626128993,"Intron (ENST00000439616/ENSG00000105953, intron 2 of 19)",7,44666621,44675245,8625,1,"ENSG00000105953","ENST00000459672",-27218,"4967","OGDH","oxoglutarate dehydrogenase"
"1",53946037,53946436,400,"*","*",0.325205288639679,"Promoter (<=1kb)",1,53946085,53958252,12168,1,"ENSG00000116212","ENST00000371368",0,"115353","LRRC42","leucine rich repeat containing 42"
"6",129671998,129672397,400,"*","*",0.281482014676562,"Intron (ENST00000368149/ENSG00000146376, intron 1 of 14)",6,129576132,129710177,134046,2,"ENSG00000146376","ENST00000368149",37780,"93663","ARHGAP18","Rho GTPase activating protein 18"
"9",120868610,120869009,400,"*","*",0.314941798447922,"Promoter (<=1kb)",9,120855652,120868911,13260,2,"ENSG00000119403","ENST00000419155",0,"26147","PHF19","PHD finger protein 19"
"1",226406367,226406766,400,"*","*",0.32118355748889,"Promoter (1-2kb)",1,226399195,226407982,8788,2,"ENSG00000143799","ENST00000366790",1216,"142","PARP1","poly(ADP-ribose) polymerase 1"
"9",36400509,36400908,400,"*","*",0.366790543754148,"Promoter (<=1kb)",9,36339581,36400872,61292,2,"ENSG00000137075","ENST00000377877",0,"152006","RNF38","ring finger protein 38"
"12",121672621,121673020,400,"*","*",0.361617862407996,"Promoter (<=1kb)",12,121651392,121672631,21240,2,"ENSG00000139714","ENST00000542364",0,"283385","MORN3","MORN repeat containing 3"
"5",72320194,72320593,400,"*","*",0.322589025010761,"Promoter (<=1kb)",5,72320367,72359352,38986,1,"ENSG00000049883","ENST00000536805",0,"79810","PTCD2","pentatricopeptide repeat domain 2"
"8",124199930,124200329,400,"*","*",0.268898416506317,"Intron (ENST00000523703/ENSG00000214803, intron 2 of 2)",8,124046073,124171522,125450,2,"ENSG00000253868","ENST00000520031",-28408,"157376","FER1L6-AS2","FER1L6 antisense RNA 2"
"5",127786241,127786640,400,"*","*",0.396145959897017,"Promoter (<=1kb)",5,127784618,127787042,2425,2,"ENSG00000251032","ENST00000509510",402,NA,NA,NA
"2",230658712,230659111,400,"*","*",0.245787607003255,"Promoter (<=1kb)",2,230657823,230659323,1501,2,"ENSG00000289157","ENST00000690566",212,NA,NA,NA
"11",83193280,83193679,400,"*","*",0.355503365139401,"Promoter (<=1kb)",11,83184491,83193642,9152,2,"ENSG00000247137","ENST00000602381",0,"100506282","ANKRD42-DT","ANKRD42 divergent transcript"
"12",12384858,12385257,400,"*","*",0.318781225756972,"Intron (ENST00000314565/ENSG00000165714, intron 2 of 3)",12,12357418,12465844,108427,1,"ENSG00000165714","ENST00000298571",27440,"118426","BORCS5","BLOC-1 related complex subunit 5"
"2",105859268,105859667,400,"*","*",0.277826549143374,"Promoter (2-3kb)",2,105855043,105857177,2135,2,"ENSG00000235522","ENST00000598281",-2091,NA,NA,NA
"12",120496010,120496409,400,"*","*",0.300608688113869,"Promoter (<=1kb)",12,120496082,120496896,815,1,"ENSG00000088986","ENST00000548214",0,"8655","DYNLL1","dynein light chain LC8-type 1"
"22",28442373,28442772,400,"*","*",0.396078113044008,"Promoter (<=1kb)",22,28296214,28443073,146860,2,"ENSG00000100154","ENST00000490475",301,"23331","TTC28","tetratricopeptide repeat domain 28"
"7",151080763,151081162,400,"*","*",0.280950871447774,"Promoter (<=1kb)",7,151076624,151080794,4171,2,"ENSG00000164896","ENST00000489884",0,"10922","FASTK","Fas activated serine/threonine kinase"
"1",206507072,206507471,400,"*","*",0.359218542951663,"Promoter (<=1kb)",1,206507531,206589448,81918,1,"ENSG00000266094","ENST00000579436",-60,"83593","RASSF5","Ras association domain family member 5"
"1",150067310,150067709,400,"*","*",0.310841765474336,"Promoter (<=1kb)",1,150067348,150081926,14579,1,"ENSG00000136631","ENST00000462852",0,"11311","VPS45","vacuolar protein sorting 45 homolog"
"12",94379581,94379980,400,"*","*",0.370998674005109,"Intron (ENST00000397809/ENSG00000173588, intron 6 of 16)",12,94361220,94361526,307,1,"ENSG00000244391","ENST00000469709",18361,"106481013","RN7SL330P","RNA, 7SL, cytoplasmic 330, pseudogene"
"2",61177610,61178009,400,"*","*",0.273916790681826,"Promoter (<=1kb)",2,61177702,61187499,9798,1,"ENSG00000173209","ENST00000642732",0,"130872","AHSA2P","activator of HSP90 ATPase homolog 2, pseudogene"
"9",128276255,128276654,400,"*","*",0.350169149108975,"Promoter (<=1kb)",9,128276244,128288989,12746,1,"ENSG00000175854","ENST00000418976",11,"375757","SWI5","SWI5 homologous recombination repair protein"
"11",3969223,3969622,400,"*","*",0.340192063095907,"Intron (ENST00000525403/ENSG00000167323, intron 2 of 4)",11,3972881,3974237,1357,2,"ENSG00000255141","ENST00000529475",4615,NA,NA,NA
"1",150293753,150294152,400,"*","*",0.323056196795371,"Promoter (<=1kb)",1,150293861,150308979,15119,1,"ENSG00000266472","ENST00000614145",0,"54460","MRPS21","mitochondrial ribosomal protein S21"
"13",52450031,52450430,400,"*","*",0.327764613174447,"Promoter (<=1kb)",13,52412602,52450244,37643,2,"ENSG00000136100","ENST00000611132",0,"51028","VPS36","vacuolar protein sorting 36 homolog"
"15",74783864,74784263,400,"*","*",0.254080245594027,"Promoter (1-2kb)",15,74782605,74799361,16757,1,"ENSG00000103653","ENST00000569462",1259,"1445","CSK","C-terminal Src kinase"
"X",37754296,37754695,400,"*","*",0.373662429721089,"Intron (ENST00000465127/ENSG00000250349, intron 3 of 8)",23,37780059,37813461,33403,1,"ENSG00000165168","ENST00000378588",-25364,"1536","CYBB","cytochrome b-245 beta chain"
"9",124869484,124869958,475,"*","*",0.275375593360584,"Promoter (<=1kb)",9,124869205,124877717,8513,1,"ENSG00000136950","ENST00000259477",279,"81873","ARPC5L","actin related protein 2/3 complex subunit 5 like"
"6",20403274,20403673,400,"*","*",0.328893181568199,"Promoter (<=1kb)",6,20403679,20493714,90036,1,"ENSG00000112242","ENST00000535432",-6,"1871","E2F3","E2F transcription factor 3"
"9",97907182,97907581,400,"*","*",0.322354328530858,"Intron (ENST00000375119/ENSG00000136932, intron 4 of 4)",9,97904534,97912471,7938,2,"ENSG00000136932","ENST00000375118",4890,"51531","TRMO","tRNA methyltransferase O"
"7",135662040,135662439,400,"*","*",0.378892486308234,"Promoter (<=1kb)",7,135662496,135691873,29378,1,"ENSG00000243317","ENST00000509448",-57,"647087","STMP1","short transmembrane mitochondrial protein 1"
"6",159790493,159790892,400,"*","*",0.293280243820147,"Promoter (<=1kb)",6,159790517,159798436,7920,1,"ENSG00000112110","ENST00000480842",0,"29074","MRPL18","mitochondrial ribosomal protein L18"
"22",22298144,22298543,400,"*","*",0.361254106203746,"Promoter (<=1kb)",22,22298124,22329122,30999,1,"ENSG00000286129","ENST00000652112",20,NA,NA,NA
"8",26383056,26383455,400,"*","*",0.357652209627872,"Promoter (<=1kb)",8,26383197,26505636,122440,1,"ENSG00000104765","ENST00000523949",0,"665","BNIP3L","BCL2 interacting protein 3 like"
"16",48613031,48613430,400,"*","*",0.31648683382333,"Promoter (2-3kb)",16,48610310,48610907,598,1,"ENSG00000289119","ENST00000690237",2721,NA,NA,NA
"10",71757206,71757605,400,"*","*",0.280089381421844,"Promoter (<=1kb)",10,71750916,71757630,6715,2,"ENSG00000107738","ENST00000470317",25,"64115","VSIR","V-set immunoregulatory receptor"
"1",172639304,172639703,400,"*","*",0.330526898984396,"Distal Intergenic",1,172659103,172666876,7774,1,"ENSG00000117560","ENST00000367721",-19400,"356","FASLG","Fas ligand"
"20",43942204,43942603,400,"*","*",0.367225309608351,"Intron (ENST00000341197/ENSG00000124191, intron 1 of 8)",20,43945705,44069616,123912,1,"ENSG00000124191","ENST00000358131",-3102,"84969","TOX2","TOX high mobility group box family member 2"
"1",183956417,183956816,400,"*","*",0.341233497355145,"Intron (ENST00000649786/ENSG00000198756, intron 6 of 11)",1,183937965,183964500,26536,2,"ENSG00000198756","ENST00000367520",7684,"23127","COLGALT2","collagen beta(1-O)galactosyltransferase 2"
"12",53675747,53676146,400,"*","*",0.31551871491093,"Promoter (<=1kb)",12,53665170,53676083,10914,2,"ENSG00000135390","ENST00000394349",0,"517","ATP5MC2","ATP synthase membrane subunit c locus 2"
"14",94080817,94081216,400,"*","*",0.341564462886957,"Promoter (<=1kb)",14,94048287,94081202,32916,2,"ENSG00000089737","ENST00000621632",0,"57062","DDX24","DEAD-box helicase 24"
"7",151028251,151028650,400,"*","*",0.345441523763221,"Promoter (<=1kb)",7,151028422,151047782,19361,1,"ENSG00000197150","ENST00000542328",0,"11194","ABCB8","ATP binding cassette subfamily B member 8"
"8",30156355,30156754,400,"*","*",0.320927467416276,"Promoter (<=1kb)",8,30156369,30177494,21126,1,"ENSG00000104671","ENST00000522540",0,"10671","DCTN6","dynactin subunit 6"
"17",35856651,35857050,400,"*","*",0.321961661286866,"3' UTR",17,35861093,35861566,474,2,"ENSG00000271268","ENST00000605454",4516,NA,NA,NA
"18",45874559,45874958,400,"*","*",0.342738577264962,"Intron (ENST00000282041/ENSG00000152223, intron 35 of 43)",18,45847609,45867750,20142,2,"ENSG00000152223","ENST00000590854",-6809,"57724","EPG5","ectopic P-granules 5 autophagy tethering factor"
"5",41904348,41904747,400,"*","*",0.321756774611582,"Promoter (<=1kb)",5,41904371,41911333,6963,1,"ENSG00000205765","ENST00000509976",0,"285636","RIMOC1","RAB7A interacting MON1-CCZ1 complex subunit 1"
"15",24956449,24956848,400,"*","*",0.372194565467922,"Promoter (1-2kb)",15,24955034,25000276,45243,1,"ENSG00000214265","ENST00000557230",1415,NA,NA,NA
"18",54223657,54224056,400,"*","*",0.325729941497468,"Promoter (<=1kb)",18,54202681,54224617,21937,2,"ENSG00000134046","ENST00000583046",561,"8932","MBD2","methyl-CpG binding domain protein 2"
"1",65067890,65068289,400,"*","*",0.350510351434646,"Promoter (<=1kb)",1,65067808,65069453,1646,1,"ENSG00000288804","ENST00000685799",82,NA,NA,NA
"3",23810790,23811189,400,"*","*",0.335171834222511,"Promoter (<=1kb)",3,23810795,23891089,80295,1,"ENSG00000170142","ENST00000475680",0,"7324","UBE2E1","ubiquitin conjugating enzyme E2 E1"
"8",128313803,128314202,400,"*","*",0.338165609661368,"Distal Intergenic",8,128323131,128388636,65506,1,"ENSG00000286034","ENST00000652078",-8929,NA,NA,NA
"18",79069385,79069784,400,"*","*",0.354299058354433,"Promoter (<=1kb)",18,79069392,79255271,185880,1,"ENSG00000166377","ENST00000586366",0,"374868","ATP9B","ATPase phospholipid transporting 9B (putative)"
